tanggal,waktu,sumber,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
07/03/2020,00:56:19,plant_vase1_2,0.21,0.31,0.31,0.1,0.02,False
07/03/2020,00:57:19,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,00:57:19,plant_vase1_2,0.21,0.31,0.31,0.1,0.02,False
07/03/2020,00:58:19,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,00:58:19,plant_vase1_2,0.21,0.31,0.31,0.1,0.02,False
07/03/2020,00:59:19,plant_vase1,0.63,0.67,0.73,0.52,0.03,False
07/03/2020,00:59:19,plant_vase1_2,0.21,0.31,0.33,0.13,0.03,False
07/03/2020,01:00:20,plant_vase1,0.64,0.67,0.73,0.52,0.02,False
07/03/2020,01:00:20,plant_vase1_2,0.21,0.31,0.3,0.1,0.02,False
07/03/2020,01:01:20,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,01:01:20,plant_vase1_2,0.21,0.31,0.31,0.1,0.02,False
07/03/2020,01:02:20,plant_vase1,0.62,0.67,0.73,0.52,0.02,False
07/03/2020,01:02:20,plant_vase1_2,0.2,0.31,0.31,0.1,0.02,False
07/03/2020,01:03:20,plant_vase1,0.62,0.67,0.73,0.52,0.02,False
07/03/2020,01:03:20,plant_vase1_2,0.2,0.31,0.31,0.1,0.02,False
07/03/2020,01:04:20,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,01:04:20,plant_vase1_2,0.21,0.31,0.31,0.1,0.02,False
07/03/2020,01:05:20,plant_vase1,0.64,0.67,0.73,0.52,0.02,False
07/03/2020,01:05:20,plant_vase1_2,0.21,0.32,0.31,0.1,0.02,False
07/03/2020,01:06:20,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,01:06:20,plant_vase1_2,0.2,0.33,0.31,0.1,0.02,False
07/03/2020,01:07:20,plant_vase1,0.64,0.67,0.73,0.52,0.02,False
07/03/2020,01:07:20,plant_vase1_2,0.2,0.36,0.31,0.1,0.02,False
07/03/2020,01:08:20,plant_vase1,0.63,0.67,0.73,0.52,0.02,False
07/03/2020,01:08:20,plant_vase1_2,0.21,0.38,0.31,0.1,0.02,False
07/03/2020,01:09:20,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:09:20,plant_vase1_2,0.2,0.39,0.31,0.1,0.02,False
07/03/2020,01:10:20,plant_vase1,0.64,0.67,0.73,0.52,0.03,False
07/03/2020,01:10:20,plant_vase1_2,0.23,0.39,0.32,0.11,0.03,False
07/03/2020,01:11:20,plant_vase1,0.65,0.67,0.73,0.53,0.02,False
07/03/2020,01:11:20,plant_vase1_2,0.2,0.38,0.31,0.1,0.02,False
07/03/2020,01:12:20,plant_vase1,0.64,0.67,0.73,0.53,0.02,False
07/03/2020,01:12:20,plant_vase1_2,0.21,0.38,0.31,0.1,0.02,False
07/03/2020,01:13:20,plant_vase1,0.64,0.67,0.73,0.53,0.02,False
07/03/2020,01:13:20,plant_vase1_2,0.2,0.36,0.31,0.1,0.02,False
07/03/2020,01:14:20,plant_vase1,0.64,0.67,0.73,0.53,0.02,False
07/03/2020,01:14:20,plant_vase1_2,0.21,0.33,0.31,0.1,0.02,False
07/03/2020,01:15:20,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:15:20,plant_vase1_2,0.2,0.38,0.31,0.1,0.02,False
07/03/2020,01:16:20,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:16:20,plant_vase1_2,0.21,0.38,0.31,0.1,0.02,False
07/03/2020,01:17:20,plant_vase1,0.62,0.67,0.73,0.53,0.03,False
07/03/2020,01:17:20,plant_vase1_2,0.2,0.34,0.31,0.1,0.02,False
07/03/2020,01:18:20,plant_vase1,0.63,0.67,0.73,0.53,0.03,False
07/03/2020,01:18:20,plant_vase1_2,0.21,0.37,0.31,0.1,0.02,False
07/03/2020,01:19:20,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:19:20,plant_vase1_2,0.2,0.37,0.31,0.1,0.02,False
07/03/2020,01:20:20,plant_vase1,0.63,0.67,0.73,0.54,0.03,False
07/03/2020,01:20:21,plant_vase1_2,0.21,0.38,0.31,0.13,0.03,False
07/03/2020,01:21:21,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:21:21,plant_vase1_2,0.2,0.38,0.31,0.1,0.02,False
07/03/2020,01:22:21,plant_vase1,0.63,0.67,0.73,0.54,0.02,False
07/03/2020,01:22:21,plant_vase1_2,0.2,0.33,0.31,0.1,0.02,False
07/03/2020,01:23:21,plant_vase1,0.62,0.67,0.73,0.54,0.02,False
07/03/2020,01:23:21,plant_vase1_2,0.2,0.34,0.31,0.1,0.02,False
07/03/2020,01:24:21,plant_vase1,0.61,0.67,0.73,0.54,0.02,False
07/03/2020,01:24:21,plant_vase1_2,0.21,0.37,0.31,0.1,0.02,False
07/03/2020,01:25:21,plant_vase1,0.64,0.67,0.73,0.54,0.02,False
07/03/2020,01:25:21,plant_vase1_2,0.21,0.38,0.31,0.1,0.02,False
07/03/2020,01:26:21,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:26:21,plant_vase1_2,0.21,0.39,0.31,0.1,0.02,False
07/03/2020,01:27:21,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:27:21,plant_vase1_2,0.21,0.36,0.31,0.11,0.02,False
07/03/2020,01:28:21,plant_vase1,0.63,0.67,0.74,0.53,0.02,False
07/03/2020,01:28:21,plant_vase1_2,0.21,0.37,0.31,0.12,0.02,False
07/03/2020,01:29:21,plant_vase1,0.63,0.67,0.73,0.53,0.02,False
07/03/2020,01:29:21,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,01:30:21,plant_vase1,0.62,0.67,0.74,0.53,0.02,False
07/03/2020,01:30:21,plant_vase1_2,0.2,0.37,0.31,0.11,0.02,False
07/03/2020,01:31:21,plant_vase1,0.61,0.67,0.73,0.53,0.03,False
07/03/2020,01:31:21,plant_vase1_2,0.23,0.37,0.32,0.12,0.03,False
07/03/2020,01:32:21,plant_vase1,0.61,0.67,0.73,0.53,0.02,False
07/03/2020,01:32:21,plant_vase1_2,0.21,0.34,0.31,0.11,0.02,False
07/03/2020,01:33:21,plant_vase1,0.61,0.67,0.73,0.53,0.02,False
07/03/2020,01:33:21,plant_vase1_2,0.21,0.4,0.31,0.11,0.02,False
07/03/2020,01:34:21,plant_vase1,0.6,0.67,0.74,0.53,0.02,False
07/03/2020,01:34:21,plant_vase1_2,0.21,0.37,0.32,0.11,0.02,False
07/03/2020,01:35:21,plant_vase1,0.6,0.67,0.74,0.53,0.02,False
07/03/2020,01:35:21,plant_vase1_2,0.21,0.38,0.31,0.1,0.02,False
07/03/2020,01:36:21,plant_vase1,0.6,0.67,0.73,0.53,0.02,False
07/03/2020,01:36:21,plant_vase1_2,0.21,0.37,0.32,0.11,0.02,False
07/03/2020,01:37:21,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:37:21,plant_vase1_2,0.21,0.37,0.32,0.11,0.02,False
07/03/2020,01:38:21,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:38:21,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,01:39:21,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:39:21,plant_vase1_2,0.21,0.37,0.32,0.11,0.02,False
07/03/2020,01:40:21,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:40:22,plant_vase1_2,0.2,0.38,0.31,0.11,0.02,False
07/03/2020,01:41:22,plant_vase1,0.6,0.67,0.71,0.53,0.03,False
07/03/2020,01:41:22,plant_vase1_2,0.2,0.41,0.34,0.13,0.03,False
07/03/2020,01:42:22,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:42:22,plant_vase1_2,0.2,0.39,0.31,0.11,0.02,False
07/03/2020,01:43:22,plant_vase1,0.59,0.67,0.71,0.53,0.02,False
07/03/2020,01:43:22,plant_vase1_2,0.2,0.39,0.31,0.11,0.02,False
07/03/2020,01:44:22,plant_vase1,0.57,0.67,0.71,0.53,0.02,False
07/03/2020,01:44:22,plant_vase1_2,0.21,0.38,0.32,0.11,0.02,False
07/03/2020,01:45:22,plant_vase1,0.59,0.67,0.71,0.53,0.02,False
07/03/2020,01:45:22,plant_vase1_2,0.2,0.38,0.31,0.11,0.02,False
07/03/2020,01:46:22,plant_vase1,0.59,0.67,0.71,0.53,0.02,False
07/03/2020,01:46:22,plant_vase1_2,0.21,0.38,0.31,0.11,0.02,False
07/03/2020,01:47:22,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:47:22,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,01:48:22,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:48:22,plant_vase1_2,0.21,0.39,0.32,0.11,0.02,False
07/03/2020,01:49:22,plant_vase1,0.6,0.67,0.71,0.53,0.02,False
07/03/2020,01:49:22,plant_vase1_2,0.21,0.4,0.32,0.11,0.02,False
07/03/2020,01:50:22,plant_vase1,0.59,0.67,0.71,0.53,0.03,False
07/03/2020,01:50:22,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,01:51:22,plant_vase1,0.58,0.67,0.71,0.53,0.02,False
07/03/2020,01:51:22,plant_vase1_2,0.21,0.38,0.31,0.11,0.02,False
07/03/2020,01:52:22,plant_vase1,0.57,0.67,0.71,0.53,0.02,False
07/03/2020,01:52:22,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,01:53:22,plant_vase1,0.56,0.67,0.71,0.53,0.02,False
07/03/2020,01:53:22,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,01:54:22,plant_vase1,0.57,0.67,0.71,0.53,0.02,False
07/03/2020,01:54:22,plant_vase1_2,0.21,0.39,0.32,0.11,0.02,False
07/03/2020,01:55:22,plant_vase1,0.54,0.67,0.71,0.53,0.02,False
07/03/2020,01:55:22,plant_vase1_2,0.21,0.34,0.32,0.11,0.02,False
07/03/2020,01:56:22,plant_vase1,0.58,0.67,0.71,0.53,0.02,False
07/03/2020,01:56:22,plant_vase1_2,0.21,0.34,0.32,0.11,0.02,False
07/03/2020,01:57:22,plant_vase1,0.55,0.67,0.71,0.53,0.02,False
07/03/2020,01:57:22,plant_vase1_2,0.21,0.34,0.32,0.11,0.02,False
07/03/2020,01:58:22,plant_vase1,0.57,0.67,0.71,0.53,0.02,False
07/03/2020,01:58:22,plant_vase1_2,0.21,0.35,0.31,0.11,0.02,False
07/03/2020,01:59:22,plant_vase1,0.56,0.67,0.71,0.53,0.02,False
07/03/2020,01:59:22,plant_vase1_2,0.21,0.37,0.31,0.11,0.02,False
07/03/2020,02:00:22,plant_vase1,0.54,0.67,0.71,0.53,0.02,False
07/03/2020,02:00:23,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,02:01:23,plant_vase1,0.55,0.67,0.71,0.53,0.02,False
07/03/2020,02:01:23,plant_vase1_2,0.2,0.4,0.31,0.11,0.03,False
07/03/2020,02:02:23,plant_vase1,0.56,0.67,0.71,0.54,0.03,False
07/03/2020,02:03:23,plant_vase1,0.59,0.67,0.71,0.53,0.02,False
07/03/2020,02:03:23,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:04:23,plant_vase1,0.56,0.67,0.72,0.54,0.02,False
07/03/2020,02:04:23,plant_vase1_2,0.21,0.39,0.31,0.11,0.02,False
07/03/2020,02:05:23,plant_vase1,0.56,0.67,0.72,0.54,0.02,False
07/03/2020,02:05:23,plant_vase1_2,0.21,0.36,0.31,0.11,0.02,False
07/03/2020,02:06:23,plant_vase1,0.58,0.67,0.72,0.54,0.02,False
07/03/2020,02:06:23,plant_vase1_2,0.2,0.39,0.31,0.11,0.02,False
07/03/2020,02:07:23,plant_vase1,0.57,0.67,0.72,0.54,0.02,False
07/03/2020,02:07:23,plant_vase1_2,0.2,0.36,0.32,0.11,0.02,False
07/03/2020,02:08:23,plant_vase1,0.55,0.67,0.72,0.54,0.02,False
07/03/2020,02:08:23,plant_vase1_2,0.2,0.39,0.31,0.11,0.02,False
07/03/2020,02:09:23,plant_vase1,0.58,0.67,0.71,0.54,0.02,False
07/03/2020,02:09:23,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:10:23,plant_vase1,0.55,0.67,0.72,0.54,0.02,False
07/03/2020,02:10:23,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,02:11:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:11:23,plant_vase1_2,0.2,0.36,0.32,0.13,0.02,False
07/03/2020,02:12:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:12:23,plant_vase1_2,0.2,0.38,0.32,0.12,0.02,False
07/03/2020,02:13:23,plant_vase1,0.55,0.67,0.71,0.54,0.03,False
07/03/2020,02:13:23,plant_vase1_2,0.22,0.37,0.33,0.13,0.03,False
07/03/2020,02:14:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:14:23,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:15:23,plant_vase1,0.55,0.67,0.72,0.54,0.03,False
07/03/2020,02:15:23,plant_vase1_2,0.2,0.36,0.32,0.11,0.02,False
07/03/2020,02:16:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:16:23,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:17:23,plant_vase1,0.55,0.67,0.72,0.54,0.02,False
07/03/2020,02:17:23,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:18:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:18:23,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:19:23,plant_vase1,0.54,0.67,0.72,0.54,0.02,False
07/03/2020,02:19:23,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:20:23,plant_vase1,0.55,0.67,0.72,0.54,0.02,False
07/03/2020,02:20:24,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:21:24,plant_vase1,0.59,0.67,0.72,0.54,0.02,False
07/03/2020,02:21:24,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:22:24,plant_vase1,0.58,0.68,0.72,0.54,0.02,False
07/03/2020,02:22:24,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:23:24,plant_vase1,0.57,0.68,0.72,0.54,0.03,False
07/03/2020,02:24:24,plant_vase1,0.56,0.68,0.72,0.54,0.02,False
07/03/2020,02:24:24,plant_vase1_2,0.2,0.41,0.32,0.11,0.02,False
07/03/2020,02:25:24,plant_vase1,0.57,0.68,0.72,0.54,0.02,False
07/03/2020,02:25:24,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:26:24,plant_vase1,0.57,0.68,0.72,0.54,0.02,False
07/03/2020,02:26:24,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:27:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:27:24,plant_vase1_2,0.2,0.38,0.32,0.11,0.02,False
07/03/2020,02:28:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:28:24,plant_vase1_2,0.2,0.37,0.32,0.11,0.02,False
07/03/2020,02:29:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:29:24,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:30:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:30:24,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:31:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:31:24,plant_vase1_2,0.2,0.37,0.32,0.11,0.02,False
07/03/2020,02:32:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:32:24,plant_vase1_2,0.2,0.38,0.32,0.11,0.02,False
07/03/2020,02:33:24,plant_vase1,0.54,0.68,0.72,0.54,0.02,False
07/03/2020,02:33:24,plant_vase1_2,0.2,0.37,0.32,0.11,0.02,False
07/03/2020,02:34:24,plant_vase1,0.6,0.68,0.72,0.54,0.02,False
07/03/2020,02:34:25,plant_vase1_2,0.2,0.37,0.32,0.11,0.02,False
07/03/2020,02:35:24,plant_vase1,0.61,0.68,0.72,0.54,0.02,False
07/03/2020,02:35:25,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:36:24,plant_vase1,0.6,0.68,0.72,0.54,0.02,False
07/03/2020,02:36:25,plant_vase1_2,0.2,0.4,0.32,0.11,0.02,False
07/03/2020,02:37:24,plant_vase1,0.59,0.68,0.72,0.54,0.02,False
07/03/2020,02:37:25,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:38:24,plant_vase1,0.6,0.68,0.72,0.54,0.02,False
07/03/2020,02:38:25,plant_vase1_2,0.2,0.41,0.32,0.11,0.02,False
07/03/2020,02:39:24,plant_vase1,0.59,0.68,0.72,0.54,0.02,False
07/03/2020,02:39:25,plant_vase1_2,0.2,0.38,0.32,0.11,0.02,False
07/03/2020,02:40:24,plant_vase1,0.59,0.68,0.72,0.54,0.02,False
07/03/2020,02:40:25,plant_vase1_2,0.2,0.38,0.32,0.11,0.02,False
07/03/2020,02:41:25,plant_vase1,0.59,0.68,0.72,0.54,0.02,False
07/03/2020,02:41:25,plant_vase1_2,0.2,0.38,0.32,0.11,0.02,False
07/03/2020,02:42:25,plant_vase1,0.58,0.68,0.72,0.54,0.02,False
07/03/2020,02:42:25,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:43:25,plant_vase1,0.61,0.68,0.72,0.54,0.02,False
07/03/2020,02:43:25,plant_vase1_2,0.2,0.37,0.32,0.11,0.02,False
07/03/2020,02:44:25,plant_vase1,0.58,0.68,0.72,0.54,0.03,False
07/03/2020,02:45:25,plant_vase1,0.58,0.68,0.72,0.54,0.02,False
07/03/2020,02:45:25,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,02:46:25,plant_vase1,0.57,0.68,0.72,0.54,0.02,False
07/03/2020,02:46:25,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,02:47:25,plant_vase1,0.57,0.68,0.72,0.55,0.02,False
07/03/2020,02:47:25,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,02:48:25,plant_vase1,0.54,0.68,0.72,0.55,0.02,False
07/03/2020,02:48:25,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:49:25,plant_vase1,0.57,0.68,0.72,0.55,0.02,False
07/03/2020,02:49:25,plant_vase1_2,0.2,0.37,0.33,0.11,0.03,False
07/03/2020,02:50:25,plant_vase1,0.58,0.68,0.72,0.54,0.02,False
07/03/2020,02:50:25,plant_vase1_2,0.2,0.39,0.32,0.11,0.02,False
07/03/2020,02:51:25,plant_vase1,0.57,0.68,0.72,0.55,0.02,False
07/03/2020,02:51:25,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,02:52:25,plant_vase1,0.57,0.68,0.72,0.55,0.02,False
07/03/2020,02:52:25,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,02:53:25,plant_vase1,0.57,0.68,0.72,0.55,0.02,False
07/03/2020,02:53:25,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,02:54:25,plant_vase1,0.53,0.68,0.72,0.55,0.03,False
07/03/2020,02:54:26,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,02:55:25,plant_vase1,0.54,0.68,0.72,0.55,0.02,False
07/03/2020,02:55:26,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,02:56:25,plant_vase1,0.54,0.68,0.72,0.55,0.02,False
07/03/2020,02:56:26,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,02:57:25,plant_vase1,0.54,0.68,0.72,0.55,0.02,False
07/03/2020,02:57:26,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,02:58:25,plant_vase1,0.54,0.68,0.72,0.55,0.03,False
07/03/2020,02:58:26,plant_vase1_2,0.21,0.38,0.32,0.11,0.02,False
07/03/2020,02:59:25,plant_vase1,0.54,0.68,0.72,0.55,0.02,False
07/03/2020,02:59:26,plant_vase1_2,0.21,0.39,0.32,0.11,0.02,False
07/03/2020,03:00:25,plant_vase1,0.58,0.67,0.72,0.55,0.02,False
07/03/2020,03:00:26,plant_vase1_2,0.21,0.36,0.32,0.11,0.02,False
07/03/2020,03:01:26,plant_vase1,0.56,0.68,0.72,0.55,0.02,False
07/03/2020,03:01:26,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,03:02:26,plant_vase1,0.56,0.67,0.72,0.55,0.02,False
07/03/2020,03:02:26,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,03:03:26,plant_vase1,0.54,0.67,0.72,0.55,0.02,False
07/03/2020,03:03:26,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:04:26,plant_vase1,0.54,0.68,0.73,0.55,0.02,False
07/03/2020,03:04:26,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,03:05:26,plant_vase1,0.54,0.67,0.72,0.55,0.03,False
07/03/2020,03:05:26,plant_vase1_2,0.21,0.39,0.35,0.15,0.03,False
07/03/2020,03:06:26,plant_vase1,0.56,0.67,0.72,0.55,0.02,False
07/03/2020,03:06:26,plant_vase1_2,0.21,0.39,0.32,0.13,0.02,False
07/03/2020,03:07:26,plant_vase1,0.55,0.67,0.72,0.55,0.02,False
07/03/2020,03:07:26,plant_vase1_2,0.21,0.39,0.32,0.13,0.02,False
07/03/2020,03:08:26,plant_vase1,0.55,0.67,0.72,0.55,0.02,False
07/03/2020,03:08:26,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:09:26,plant_vase1,0.55,0.68,0.72,0.55,0.02,False
07/03/2020,03:09:26,plant_vase1_2,0.21,0.37,0.32,0.12,0.02,False
07/03/2020,03:10:26,plant_vase1,0.58,0.67,0.72,0.55,0.02,False
07/03/2020,03:10:26,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:11:26,plant_vase1,0.58,0.67,0.73,0.55,0.02,False
07/03/2020,03:11:26,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:12:26,plant_vase1,0.55,0.67,0.73,0.55,0.02,False
07/03/2020,03:12:26,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,03:13:26,plant_vase1,0.55,0.67,0.73,0.55,0.02,False
07/03/2020,03:13:26,plant_vase1_2,0.21,0.38,0.32,0.13,0.02,False
07/03/2020,03:14:26,plant_vase1,0.57,0.67,0.72,0.55,0.02,False
07/03/2020,03:14:27,plant_vase1_2,0.21,0.39,0.32,0.13,0.02,False
07/03/2020,03:15:26,plant_vase1,0.55,0.67,0.73,0.55,0.02,False
07/03/2020,03:15:27,plant_vase1_2,0.21,0.39,0.32,0.13,0.02,False
07/03/2020,03:16:26,plant_vase1,0.55,0.67,0.72,0.55,0.02,False
07/03/2020,03:16:27,plant_vase1_2,0.21,0.4,0.32,0.13,0.02,False
07/03/2020,03:17:26,plant_vase1,0.57,0.67,0.72,0.55,0.02,False
07/03/2020,03:17:27,plant_vase1_2,0.21,0.38,0.32,0.13,0.02,False
07/03/2020,03:18:26,plant_vase1,0.57,0.67,0.73,0.55,0.02,False
07/03/2020,03:18:27,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,03:19:26,plant_vase1,0.55,0.67,0.73,0.55,0.02,False
07/03/2020,03:19:27,plant_vase1_2,0.2,0.38,0.32,0.13,0.02,False
07/03/2020,03:20:26,plant_vase1,0.57,0.67,0.73,0.55,0.02,False
07/03/2020,03:20:27,plant_vase1_2,0.21,0.35,0.32,0.12,0.02,False
07/03/2020,03:21:27,plant_vase1,0.57,0.66,0.72,0.55,0.02,False
07/03/2020,03:21:27,plant_vase1_2,0.21,0.35,0.32,0.13,0.02,False
07/03/2020,03:22:27,plant_vase1,0.57,0.66,0.73,0.55,0.02,False
07/03/2020,03:22:27,plant_vase1_2,0.21,0.36,0.32,0.12,0.02,False
07/03/2020,03:23:27,plant_vase1,0.57,0.67,0.73,0.55,0.02,False
07/03/2020,03:23:27,plant_vase1_2,0.2,0.38,0.32,0.13,0.02,False
07/03/2020,03:24:27,plant_vase1,0.56,0.66,0.73,0.55,0.02,False
07/03/2020,03:24:27,plant_vase1_2,0.2,0.4,0.32,0.13,0.02,False
07/03/2020,03:25:27,plant_vase1,0.57,0.64,0.73,0.56,0.02,False
07/03/2020,03:25:27,plant_vase1_2,0.2,0.38,0.32,0.13,0.02,False
07/03/2020,03:26:27,plant_vase1,0.56,0.66,0.72,0.55,0.03,False
07/03/2020,03:26:27,plant_vase1_2,0.2,0.41,0.34,0.15,0.03,False
07/03/2020,03:27:27,plant_vase1,0.56,0.67,0.72,0.56,0.02,False
07/03/2020,03:27:27,plant_vase1_2,0.21,0.4,0.32,0.12,0.02,False
07/03/2020,03:28:27,plant_vase1,0.56,0.67,0.73,0.55,0.02,False
07/03/2020,03:28:27,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,03:29:27,plant_vase1,0.56,0.65,0.73,0.56,0.02,False
07/03/2020,03:29:27,plant_vase1_2,0.21,0.38,0.32,0.13,0.02,False
07/03/2020,03:30:27,plant_vase1,0.56,0.67,0.72,0.56,0.02,False
07/03/2020,03:30:27,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,03:31:27,plant_vase1,0.56,0.67,0.72,0.56,0.02,False
07/03/2020,03:31:27,plant_vase1_2,0.2,0.38,0.32,0.12,0.02,False
07/03/2020,03:32:27,plant_vase1,0.56,0.67,0.72,0.56,0.02,False
07/03/2020,03:32:27,plant_vase1_2,0.2,0.38,0.32,0.12,0.02,False
07/03/2020,03:33:27,plant_vase1,0.56,0.66,0.72,0.56,0.02,False
07/03/2020,03:33:27,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:34:27,plant_vase1,0.56,0.66,0.72,0.56,0.02,False
07/03/2020,03:34:28,plant_vase1_2,0.2,0.38,0.32,0.12,0.02,False
07/03/2020,03:35:27,plant_vase1,0.56,0.64,0.73,0.56,0.02,False
07/03/2020,03:35:28,plant_vase1_2,0.2,0.39,0.32,0.12,0.02,False
07/03/2020,03:36:27,plant_vase1,0.56,0.68,0.73,0.56,0.02,False
07/03/2020,03:36:28,plant_vase1_2,0.2,0.4,0.32,0.12,0.02,False
07/03/2020,03:37:27,plant_vase1,0.56,0.66,0.73,0.56,0.02,False
07/03/2020,03:37:28,plant_vase1_2,0.21,0.39,0.32,0.12,0.02,False
07/03/2020,03:38:27,plant_vase1,0.56,0.66,0.73,0.56,0.02,False
07/03/2020,03:38:28,plant_vase1_2,0.21,0.38,0.32,0.12,0.02,False
07/03/2020,03:39:27,plant_vase1,0.56,0.66,0.73,0.56,0.02,False
07/03/2020,03:39:28,plant_vase1_2,0.21,0.39,0.32,0.13,0.02,False
